country,year,age,sex,gdp_for_year,suicides/100k
Jamaica,2000,29.5,1,8985352832,0
Jamaica,2000,44.5,1,8985352832,0
Jamaica,2000,9.5,1,8985352832,0
Jamaica,2000,64.5,1,8985352832,0
Jamaica,2000,87.5,1,8985352832,0
Jamaica,2000,29.5,0,8985352832,0
Jamaica,2000,9.5,0,8985352832,0
Jamaica,2000,64.5,0,8985352832,0
Jamaica,2000,87.5,0,8985352832,0
Jamaica,2001,64.5,0,9178016493,1.54
Jamaica,2001,29.5,0,9178016493,0.49
Jamaica,2001,19.5,1,9178016493,0.41
Jamaica,2001,44.5,0,9178016493,0.36
Jamaica,2001,29.5,1,9178016493,0
Jamaica,2001,44.5,1,9178016493,0
Jamaica,2001,9.5,1,9178016493,0
Jamaica,2001,64.5,1,9178016493,0
Jamaica,2001,87.5,1,9178016493,0
Jamaica,2001,19.5,0,9178016493,0
Jamaica,2001,9.5,0,9178016493,0
Jamaica,2001,87.5,0,9178016493,0
Jamaica,2002,44.5,0,9694169757,0.7
Jamaica,2002,19.5,1,9694169757,0
Jamaica,2002,29.5,1,9694169757,0
Jamaica,2002,44.5,1,9694169757,0
Jamaica,2002,9.5,1,9694169757,0
Jamaica,2002,64.5,1,9694169757,0
Jamaica,2002,87.5,1,9694169757,0
Jamaica,2002,19.5,0,9694169757,0
Jamaica,2002,29.5,0,9694169757,0
Jamaica,2002,9.5,0,9694169757,0
Jamaica,2002,64.5,0,9694169757,0
Jamaica,2002,87.5,0,9694169757,0
Jamaica,2003,29.5,0,9399447609,0.5
Jamaica,2003,19.5,1,9399447609,0.41
Jamaica,2003,29.5,1,9399447609,0
Jamaica,2003,44.5,1,9399447609,0
Jamaica,2003,9.5,1,9399447609,0
Jamaica,2003,64.5,1,9399447609,0
Jamaica,2003,87.5,1,9399447609,0
Jamaica,2003,19.5,0,9399447609,0
Jamaica,2003,44.5,0,9399447609,0
Jamaica,2003,9.5,0,9399447609,0
Jamaica,2003,64.5,0,9399447609,0
Jamaica,2003,87.5,0,9399447609,0
Jamaica,2004,64.5,0,10150978155,0.74
Jamaica,2004,19.5,1,10150978155,0
Jamaica,2004,29.5,1,10150978155,0
Jamaica,2004,44.5,1,10150978155,0
Jamaica,2004,9.5,1,10150978155,0
Jamaica,2004,64.5,1,10150978155,0
Jamaica,2004,87.5,1,10150978155,0
Jamaica,2004,19.5,0,10150978155,0
Jamaica,2004,29.5,0,10150978155,0
Jamaica,2004,44.5,0,10150978155,0
Jamaica,2004,9.5,0,10150978155,0
Jamaica,2004,87.5,0,10150978155,0
Jamaica,2005,29.5,0,11204416000,6.65
Jamaica,2005,64.5,0,11204416000,5.05
Jamaica,2005,44.5,0,11204416000,4.6
Jamaica,2005,87.5,0,11204416000,4.38
Jamaica,2005,19.5,0,11204416000,2.38
Jamaica,2005,44.5,1,11204416000,1.51
Jamaica,2005,29.5,1,11204416000,0.49
Jamaica,2005,19.5,1,11204416000,0.41
Jamaica,2005,9.5,1,11204416000,0.36
Jamaica,2005,9.5,0,11204416000,0.34
Jamaica,2005,64.5,1,11204416000,0
Jamaica,2005,87.5,1,11204416000,0
Jamaica,2006,19.5,1,11905525197,0
Jamaica,2006,29.5,1,11905525197,0
Jamaica,2006,44.5,1,11905525197,0
Jamaica,2006,9.5,1,11905525197,0
Jamaica,2006,64.5,1,11905525197,0
Jamaica,2006,87.5,1,11905525197,0
Jamaica,2006,19.5,0,11905525197,0
Jamaica,2006,29.5,0,11905525197,0
Jamaica,2006,44.5,0,11905525197,0
Jamaica,2006,9.5,0,11905525197,0
Jamaica,2006,64.5,0,11905525197,0
Jamaica,2006,87.5,0,11905525197,0
Jamaica,2009,87.5,0,12038829246,6.27
Jamaica,2009,29.5,0,12038829246,4.51
Jamaica,2009,64.5,0,12038829246,3.86
Jamaica,2009,44.5,0,12038829246,2.78
Jamaica,2009,19.5,0,12038829246,1.86
Jamaica,2009,64.5,1,12038829246,0.63
Jamaica,2009,29.5,1,12038829246,0.47
Jamaica,2009,19.5,1,12038829246,0.39
Jamaica,2009,9.5,0,12038829246,0.36
Jamaica,2009,44.5,1,12038829246,0
Jamaica,2009,9.5,1,12038829246,0
Jamaica,2009,87.5,1,12038829246,0
Jamaica,2010,29.5,0,13191645686,0.49
Jamaica,2010,9.5,0,13191645686,0.37
Jamaica,2010,44.5,0,13191645686,0.3
Jamaica,2010,19.5,1,13191645686,0
Jamaica,2010,29.5,1,13191645686,0
Jamaica,2010,44.5,1,13191645686,0
Jamaica,2010,9.5,1,13191645686,0
Jamaica,2010,64.5,1,13191645686,0
Jamaica,2010,87.5,1,13191645686,0
Jamaica,2010,19.5,0,13191645686,0
Jamaica,2010,64.5,0,13191645686,0
Jamaica,2010,87.5,0,13191645686,0
Jamaica,2011,87.5,0,14439910353,8.15
Jamaica,2011,64.5,0,14439910353,6.68
Jamaica,2011,44.5,0,14439910353,4.23
Jamaica,2011,29.5,0,14439910353,3.39
Jamaica,2011,19.5,0,14439910353,1.82
Jamaica,2011,9.5,1,14439910353,1.19
Jamaica,2011,9.5,0,14439910353,1.14
Jamaica,2011,64.5,1,14439910353,0.59
Jamaica,2011,19.5,1,14439910353,0.38
Jamaica,2011,44.5,1,14439910353,0.29
Jamaica,2011,29.5,1,14439910353,0
Jamaica,2011,87.5,1,14439910353,0
Japan,1985,87.5,0,1398892744821,74.82
Japan,1985,87.5,1,1398892744821,54.26
Japan,1985,64.5,0,1398892744821,41.83
Japan,1985,44.5,0,1398892744821,39.04
Japan,1985,29.5,0,1398892744821,23.41
Japan,1985,64.5,1,1398892744821,23.07
Japan,1985,44.5,1,1398892744821,14.38
Japan,1985,19.5,0,1398892744821,13.05
Japan,1985,29.5,1,1398892744821,9.82
Japan,1985,19.5,1,1398892744821,5.87
Japan,1985,9.5,0,1398892744821,0.63
Japan,1985,9.5,1,1398892744821,0.29
Japan,1986,87.5,0,2078953333674,78.77
Japan,1986,87.5,1,2078953333674,59.07
Japan,1986,64.5,0,2078953333674,44.5
Japan,1986,44.5,0,2078953333674,40.33
Japan,1986,64.5,1,2078953333674,25.34
Japan,1986,29.5,0,2078953333674,25.09
Japan,1986,44.5,1,2078953333674,15.33
Japan,1986,19.5,0,2078953333674,14.14
Japan,1986,29.5,1,2078953333674,11.63
Japan,1986,19.5,1,2078953333674,7.96
Japan,1986,9.5,0,2078953333674,0.79
Japan,1986,9.5,1,2078953333674,0.6
Japan,1987,87.5,0,2532808573157,72.96
Japan,1987,87.5,1,2532808573157,53.19
Japan,1987,64.5,0,2532808573157,41.04
Japan,1987,44.5,0,2532808573157,36.71
Japan,1987,64.5,1,2532808573157,25.21
Japan,1987,29.5,0,2532808573157,23.71
Japan,1987,44.5,1,2532808573157,13.64
Japan,1987,19.5,0,2532808573157,11.62
Japan,1987,29.5,1,2532808573157,9.93
Japan,1987,19.5,1,2532808573157,6.5
Japan,1987,9.5,0,2532808573157,0.58
Japan,1987,9.5,1,2532808573157,0.2
Japan,1988,87.5,0,3071683013179,72.19
Japan,1988,87.5,1,3071683013179,54.89
Japan,1988,64.5,0,3071683013179,38.27
Japan,1988,44.5,0,3071683013179,33.29
Japan,1988,64.5,1,3071683013179,23.85
Japan,1988,29.5,0,3071683013179,21.87
Japan,1988,44.5,1,3071683013179,13.28
Japan,1988,19.5,0,3071683013179,10.36
Japan,1988,29.5,1,3071683013179,9.28
Japan,1988,19.5,1,3071683013179,6.51
Japan,1988,9.5,0,3071683013179,0.57
Japan,1988,9.5,1,3071683013179,0.36
Japan,1989,87.5,0,3054914166263,67.95
Japan,1989,87.5,1,3054914166263,51.55
Japan,1989,64.5,0,3054914166263,35.4
Japan,1989,44.5,0,3054914166263,28.19
Japan,1989,64.5,1,3054914166263,22.75
Japan,1989,29.5,0,3054914166263,19.95
Japan,1989,44.5,1,3054914166263,12.56
Japan,1989,19.5,0,3054914166263,9.69
Japan,1989,29.5,1,3054914166263,9.36
Japan,1989,19.5,1,3054914166263,5.25
Japan,1989,9.5,0,3054914166263,0.43
Japan,1989,9.5,1,3054914166263,0.34
Japan,1990,87.5,0,3132817652848,62.94
Japan,1990,87.5,1,3132817652848,48.55
Japan,1990,64.5,0,3132817652848,33.95
Japan,1990,44.5,0,3132817652848,26.36
Japan,1990,64.5,1,3132817652848,20.71
Japan,1990,29.5,0,3132817652848,18.44
Japan,1990,44.5,1,3132817652848,11.92
Japan,1990,19.5,0,3132817652848,9.17
Japan,1990,29.5,1,3132817652848,8.99
Japan,1990,19.5,1,3132817652848,4.75
Japan,1990,9.5,0,3132817652848,0.37
Japan,1990,9.5,1,3132817652848,0.22
Japan,1991,87.5,0,3584420077101,58.59
Japan,1991,87.5,1,3584420077101,43.12
Japan,1991,64.5,0,3584420077101,33.97
Japan,1991,44.5,0,3584420077101,27.07
Japan,1991,64.5,1,3584420077101,19.83
Japan,1991,29.5,0,3584420077101,18.12
Japan,1991,44.5,1,3584420077101,11.18
Japan,1991,19.5,0,3584420077101,9.12
Japan,1991,29.5,1,3584420077101,8.31
Japan,1991,19.5,1,3584420077101,4.73
Japan,1991,9.5,0,3584420077101,0.28
Japan,1991,9.5,1,3584420077101,0.19
Japan,1992,87.5,0,3908809463464,59.92
Japan,1992,87.5,1,3908809463464,41.8
Japan,1992,64.5,0,3908809463464,36.21
Japan,1992,44.5,0,3908809463464,29.05
Japan,1992,64.5,1,3908809463464,19.31
Japan,1992,29.5,0,3908809463464,18.8
Japan,1992,44.5,1,3908809463464,11.02
Japan,1992,19.5,0,3908809463464,10.22
Japan,1992,29.5,1,3908809463464,8.1
Japan,1992,19.5,1,3908809463464,4.74
Japan,1992,9.5,0,3908809463464,0.67
Japan,1992,9.5,1,3908809463464,0.44
Japan,1993,87.5,0,4454143876947,51.77
Japan,1993,87.5,1,4454143876947,37.05
Japan,1993,64.5,0,4454143876947,35.51
Japan,1993,44.5,0,4454143876947,30.26
Japan,1993,29.5,0,4454143876947,18.14
Japan,1993,64.5,1,4454143876947,17.9
Japan,1993,44.5,1,4454143876947,10.82
Japan,1993,19.5,0,4454143876947,10.05
Japan,1993,29.5,1,4454143876947,7.54
Japan,1993,19.5,1,4454143876947,4.38
Japan,1993,9.5,0,4454143876947,0.43
Japan,1993,9.5,1,4454143876947,0.25
Japan,1994,87.5,0,4907039384470,55.09
Japan,1994,64.5,0,4907039384470,35.33
Japan,1994,87.5,1,4907039384470,35.21
Japan,1994,44.5,0,4907039384470,30.08
Japan,1994,29.5,0,4907039384470,19.77
Japan,1994,64.5,1,4907039384470,16.84
Japan,1994,19.5,0,4907039384470,11.97
Japan,1994,44.5,1,4907039384470,10.21
Japan,1994,29.5,1,4907039384470,8.32
Japan,1994,19.5,1,4907039384470,5.08
Japan,1994,9.5,0,4907039384470,0.75
Japan,1994,9.5,1,4907039384470,0.3
Japan,1995,87.5,0,5449116304981,53.17
Japan,1995,64.5,0,5449116304981,35.71
Japan,1995,87.5,1,5449116304981,34.45
Japan,1995,44.5,0,5449116304981,30.5
Japan,1995,29.5,0,5449116304981,20.13
Japan,1995,64.5,1,5449116304981,17.32
Japan,1995,19.5,0,5449116304981,11.25
Japan,1995,44.5,1,5449116304981,11.03
Japan,1995,29.5,1,5449116304981,8.16
Japan,1995,19.5,1,5449116304981,5.47
Japan,1995,9.5,0,5449116304981,0.6
Japan,1995,9.5,1,5449116304981,0.34
Japan,1996,87.5,0,4833712542207,50.85
Japan,1996,64.5,0,4833712542207,37.99
Japan,1996,87.5,1,4833712542207,33.54
Japan,1996,44.5,0,4833712542207,31.99
Japan,1996,29.5,0,4833712542207,19.63
Japan,1996,64.5,1,4833712542207,17.52
Japan,1996,19.5,0,4833712542207,11.33
Japan,1996,44.5,1,4833712542207,10.92
Japan,1996,29.5,1,4833712542207,8.34
Japan,1996,19.5,1,4833712542207,5.43
Japan,1996,9.5,0,4833712542207,0.59
Japan,1996,9.5,1,4833712542207,0.35
Japan,1997,87.5,0,4414732843544,52.59
Japan,1997,64.5,0,4414732843544,41.14
Japan,1997,44.5,0,4414732843544,33.81
Japan,1997,87.5,1,4414732843544,33.21
Japan,1997,29.5,0,4414732843544,20.53
Japan,1997,64.5,1,4414732843544,17.52
Japan,1997,44.5,1,4414732843544,11.62
Japan,1997,19.5,0,4414732843544,11.35
Japan,1997,29.5,1,4414732843544,9.31
Japan,1997,19.5,1,4414732843544,5.51
Japan,1997,9.5,0,4414732843544,0.5
Japan,1997,9.5,1,4414732843544,0.29
Japan,1998,87.5,0,4032509760873,61.35
Japan,1998,64.5,0,4032509760873,58.92
Japan,1998,44.5,0,4032509760873,47.75
Japan,1998,87.5,1,4032509760873,38.09
Japan,1998,29.5,0,4032509760873,27.2
Japan,1998,64.5,1,4032509760873,22.02
Japan,1998,19.5,0,4032509760873,16.8
Japan,1998,44.5,1,4032509760873,13.65
Japan,1998,29.5,1,4032509760873,11.95
Japan,1998,19.5,1,4032509760873,7.44
Japan,1998,9.5,0,4032509760873,0.99
Japan,1998,9.5,1,4032509760873,0.44
Japan,1999,87.5,0,4562078822335,60.73
Japan,1999,64.5,0,4562078822335,57.55
Japan,1999,44.5,0,4562078822335,47.92
Japan,1999,87.5,1,4562078822335,34.1
Japan,1999,29.5,0,4562078822335,28.08
Japan,1999,64.5,1,4562078822335,20.64
Japan,1999,19.5,0,4562078822335,16.52
Japan,1999,44.5,1,4562078822335,13.36
Japan,1999,29.5,1,4562078822335,11.56
Japan,1999,19.5,1,4562078822335,7.29
Japan,1999,9.5,0,4562078822335,0.68
Japan,1999,9.5,1,4562078822335,0.47
Japan,2000,64.5,0,4887519660745,56.92
Japan,2000,87.5,0,4887519660745,50.8
Japan,2000,44.5,0,4887519660745,45.74
Japan,2000,87.5,1,4887519660745,31
Japan,2000,29.5,0,4887519660745,26.5
Japan,2000,64.5,1,4887519660745,19.74
Japan,2000,19.5,0,4887519660745,15.79
Japan,2000,44.5,1,4887519660745,12.5
Japan,2000,29.5,1,4887519660745,11.44
Japan,2000,19.5,1,4887519660745,6.92
Japan,2000,9.5,0,4887519660745,0.91
Japan,2000,9.5,1,4887519660745,0.26
Japan,2001,64.5,0,4303544259843,54.68
Japan,2001,87.5,0,4303544259843,49.71
Japan,2001,44.5,0,4303544259843,45.18
Japan,2001,87.5,1,4303544259843,27.71
Japan,2001,29.5,0,4303544259843,25.23
Japan,2001,64.5,1,4303544259843,18.66
Japan,2001,19.5,0,4303544259843,14.59
Japan,2001,44.5,1,4303544259843,12.37
Japan,2001,29.5,1,4303544259843,11.04
Japan,2001,19.5,1,4303544259843,7
Japan,2001,9.5,0,4303544259843,0.62
Japan,2001,9.5,1,4303544259843,0.37
Japan,2002,64.5,0,4115116279070,55.07
Japan,2002,44.5,0,4115116279070,47.55
Japan,2002,87.5,0,4115116279070,47.2
Japan,2002,87.5,1,4115116279070,26.05
Japan,2002,29.5,0,4115116279070,25.98
Japan,2002,64.5,1,4115116279070,18.53
Japan,2002,19.5,0,4115116279070,14.74
Japan,2002,44.5,1,4115116279070,12.77
Japan,2002,29.5,1,4115116279070,11.01
Japan,2002,19.5,1,4115116279070,6.34
Japan,2002,9.5,0,4115116279070,0.4
Japan,2002,9.5,1,4115116279070,0.2
Japan,2003,64.5,0,4445658071222,56.48
Japan,2003,44.5,0,4445658071222,52.74
Japan,2003,87.5,0,4445658071222,45.19
Japan,2003,29.5,0,4445658071222,31.13
Japan,2003,87.5,1,4445658071222,24.61
Japan,2003,64.5,1,4445658071222,19.14
Japan,2003,19.5,0,4445658071222,15.48
Japan,2003,44.5,1,4445658071222,13.22
Japan,2003,29.5,1,4445658071222,12.5
Japan,2003,19.5,1,4445658071222,7.84
Japan,2003,9.5,1,4445658071222,0.56
Japan,2003,9.5,0,4445658071222,0.52
Japan,2004,64.5,0,4815148854362,51.55
Japan,2004,44.5,0,4815148854362,48.28
Japan,2004,87.5,0,4815148854362,46.25
Japan,2004,29.5,0,4815148854362,28.97
Japan,2004,87.5,1,4815148854362,22.86
Japan,2004,64.5,1,4815148854362,17.68
Japan,2004,19.5,0,4815148854362,16.92
Japan,2004,44.5,1,4815148854362,12.35
Japan,2004,29.5,1,4815148854362,12.18
Japan,2004,19.5,1,4815148854362,8.39
Japan,2004,9.5,0,4815148854362,0.44
Japan,2004,9.5,1,4815148854362,0.38
Japan,2005,64.5,0,4755410630912,50.67
Japan,2005,44.5,0,4755410630912,48.73
Japan,2005,87.5,0,4755410630912,43.32
Japan,2005,29.5,0,4755410630912,31.85
Japan,2005,87.5,1,4755410630912,21.89
Japan,2005,19.5,0,4755410630912,17.65
Japan,2005,64.5,1,4755410630912,16.38
Japan,2005,29.5,1,4755410630912,13.1
Japan,2005,44.5,1,4755410630912,12.9
Japan,2005,19.5,1,4755410630912,9.64
Japan,2005,9.5,0,4755410630912,0.48
Japan,2005,9.5,1,4755410630912,0.28
Japan,2006,64.5,0,4530377224970,49.5
Japan,2006,44.5,0,4530377224970,45.01
Japan,2006,87.5,0,4530377224970,43.11
Japan,2006,29.5,0,4530377224970,30.45
Japan,2006,87.5,1,4530377224970,21.54
Japan,2006,19.5,0,4530377224970,18.18
Japan,2006,64.5,1,4530377224970,16.65
Japan,2006,44.5,1,4530377224970,13.44
Japan,2006,29.5,1,4530377224970,13.37
Japan,2006,19.5,1,4530377224970,9.7
Japan,2006,9.5,0,4530377224970,0.94
Japan,2006,9.5,1,4530377224970,0.35
Japan,2007,64.5,0,4515264514431,50.74
Japan,2007,87.5,0,4515264514431,46.48
Japan,2007,44.5,0,4515264514431,45.9
Japan,2007,29.5,0,4515264514431,30.54
Japan,2007,87.5,1,4515264514431,21.37
Japan,2007,19.5,0,4515264514431,18.43
Japan,2007,64.5,1,4515264514431,17.93
Japan,2007,44.5,1,4515264514431,14.11
Japan,2007,29.5,1,4515264514431,13.2
Japan,2007,19.5,1,4515264514431,9.27
Japan,2007,9.5,0,4515264514431,0.51
Japan,2007,9.5,1,4515264514431,0.28
Japan,2008,64.5,0,5037908465114,48.74
Japan,2008,44.5,0,5037908465114,44.09
Japan,2008,87.5,0,5037908465114,42.94
Japan,2008,29.5,0,5037908465114,32.2
Japan,2008,87.5,1,5037908465114,20.39
Japan,2008,19.5,0,5037908465114,20.2
Japan,2008,64.5,1,5037908465114,16.59
Japan,2008,29.5,1,5037908465114,15.16
Japan,2008,44.5,1,5037908465114,13.64
Japan,2008,19.5,1,5037908465114,10.36
Japan,2008,9.5,0,5037908465114,0.69
Japan,2008,9.5,1,5037908465114,0.32
Japan,2009,64.5,0,5231382674594,49.2
Japan,2009,44.5,0,5231382674594,46.43
Japan,2009,87.5,0,5231382674594,42.83
Japan,2009,29.5,0,5231382674594,33.27
Japan,2009,19.5,0,5231382674594,20.36
Japan,2009,87.5,1,5231382674594,19.43
Japan,2009,64.5,1,5231382674594,16.19
Japan,2009,29.5,1,5231382674594,14.13
Japan,2009,44.5,1,5231382674594,14.09
Japan,2009,19.5,1,5231382674594,9.82
Japan,2009,9.5,0,5231382674594,0.57
Japan,2009,9.5,1,5231382674594,0.37
Japan,2010,64.5,0,5700098114744,45.52
Japan,2010,44.5,0,5700098114744,42.91
Japan,2010,87.5,0,5700098114744,40.93
Japan,2010,29.5,0,5700098114744,32.51
Japan,2010,19.5,0,5700098114744,20.79
Japan,2010,87.5,1,5700098114744,19.15
Japan,2010,64.5,1,5700098114744,16.43
Japan,2010,44.5,1,5700098114744,14.33
Japan,2010,29.5,1,5700098114744,13.36
Japan,2010,19.5,1,5700098114744,8.45
Japan,2010,9.5,0,5700098114744,0.72
Japan,2010,9.5,1,5700098114744,0.38
Japan,2011,64.5,0,6157459594824,41.96
Japan,2011,44.5,0,6157459594824,40.5
Japan,2011,87.5,0,6157459594824,39.28
Japan,2011,29.5,0,6157459594824,31.68
Japan,2011,19.5,0,6157459594824,20.88
Japan,2011,87.5,1,6157459594824,19.29
Japan,2011,64.5,1,6157459594824,16.52
Japan,2011,44.5,1,6157459594824,15.41
Japan,2011,29.5,1,6157459594824,15.2
Japan,2011,19.5,1,6157459594824,10.39
Japan,2011,9.5,0,6157459594824,0.9
Japan,2011,9.5,1,6157459594824,0.4
Japan,2012,87.5,0,6203213121334,39.11
Japan,2012,64.5,0,6203213121334,37.74
Japan,2012,44.5,0,6203213121334,37.03
Japan,2012,29.5,0,6203213121334,30.39
Japan,2012,19.5,0,6203213121334,20.92
Japan,2012,87.5,1,6203213121334,17.22
Japan,2012,64.5,1,6203213121334,15.2
Japan,2012,44.5,1,6203213121334,13.24
Japan,2012,29.5,1,6203213121334,13.09
Japan,2012,19.5,1,6203213121334,8.43
Japan,2012,9.5,0,6203213121334,0.96
Japan,2012,9.5,1,6203213121334,0.37
Japan,2013,87.5,0,5155717056271,39.6
Japan,2013,44.5,0,5155717056271,36.47
Japan,2013,64.5,0,5155717056271,36.46
Japan,2013,29.5,0,5155717056271,30.31
Japan,2013,19.5,0,5155717056271,20.22
Japan,2013,87.5,1,5155717056271,17.87
Japan,2013,64.5,1,5155717056271,15.07
Japan,2013,44.5,1,5155717056271,13.21
Japan,2013,29.5,1,5155717056271,12.3
Japan,2013,19.5,1,5155717056271,8
Japan,2013,9.5,0,5155717056271,1.02
Japan,2013,9.5,1,5155717056271,0.63
Japan,2014,87.5,0,4850413536038,36.93
Japan,2014,64.5,0,4850413536038,33.78
Japan,2014,44.5,0,4850413536038,32.88
Japan,2014,29.5,0,4850413536038,30.41
Japan,2014,19.5,0,4850413536038,19.31
Japan,2014,87.5,1,4850413536038,16.26
Japan,2014,64.5,1,4850413536038,14.53
Japan,2014,44.5,1,4850413536038,12.72
Japan,2014,29.5,1,4850413536038,12.09
Japan,2014,19.5,1,4850413536038,7.44
Japan,2014,9.5,0,4850413536038,1.22
Japan,2014,9.5,1,4850413536038,0.64
Japan,2015,87.5,0,4394977752878,36.52
Japan,2015,64.5,0,4394977752878,32.27
Japan,2015,44.5,0,4394977752878,31.54
Japan,2015,29.5,0,4394977752878,28.38
Japan,2015,19.5,0,4394977752878,17.92
Japan,2015,87.5,1,4394977752878,15.12
Japan,2015,64.5,1,4394977752878,13.3
Japan,2015,44.5,1,4394977752878,11.91
Japan,2015,29.5,1,4394977752878,10.36
Japan,2015,19.5,1,4394977752878,7.07
Japan,2015,9.5,0,4394977752878,1.12
Japan,2015,9.5,1,4394977752878,0.53
Kazakhstan,1990,87.5,0,26932728899,80.23
Kazakhstan,1990,44.5,0,26932728899,53.31
Kazakhstan,1990,64.5,0,26932728899,50.4
Kazakhstan,1990,29.5,0,26932728899,41.37
Kazakhstan,1990,87.5,1,26932728899,29.2
Kazakhstan,1990,19.5,0,26932728899,26.31
Kazakhstan,1990,64.5,1,26932728899,17.72
Kazakhstan,1990,19.5,1,26932728899,12.7
Kazakhstan,1990,44.5,1,26932728899,12.19
Kazakhstan,1990,29.5,1,26932728899,7.15
Kazakhstan,1990,9.5,0,26932728899,3.12
Kazakhstan,1990,9.5,1,26932728899,0.42
Kazakhstan,1991,87.5,0,24881135586,72.83
Kazakhstan,1991,44.5,0,24881135586,48.94
Kazakhstan,1991,64.5,0,24881135586,47.73
Kazakhstan,1991,29.5,0,24881135586,43.09
Kazakhstan,1991,87.5,1,24881135586,30.89
Kazakhstan,1991,19.5,0,24881135586,28.15
Kazakhstan,1991,64.5,1,24881135586,15.19
Kazakhstan,1991,19.5,1,24881135586,10.28
Kazakhstan,1991,44.5,1,24881135586,9.85
Kazakhstan,1991,29.5,1,24881135586,7.23
Kazakhstan,1991,9.5,0,24881135586,3.83
Kazakhstan,1991,9.5,1,24881135586,0.65
Kazakhstan,1992,87.5,0,24906939560,62.87
Kazakhstan,1992,44.5,0,24906939560,51.54
Kazakhstan,1992,64.5,0,24906939560,49.66
Kazakhstan,1992,29.5,0,24906939560,47.57
Kazakhstan,1992,19.5,0,24906939560,31.05
Kazakhstan,1992,87.5,1,24906939560,28.13
Kazakhstan,1992,64.5,1,24906939560,17.14
Kazakhstan,1992,44.5,1,24906939560,11.42
Kazakhstan,1992,19.5,1,24906939560,10.4
Kazakhstan,1992,29.5,1,24906939560,9.33
Kazakhstan,1992,9.5,0,24906939560,3.6
Kazakhstan,1992,9.5,1,24906939560,0.82
Kazakhstan,1993,87.5,0,23409027476,74.25
Kazakhstan,1993,64.5,0,23409027476,65.65
Kazakhstan,1993,44.5,0,23409027476,62.76
Kazakhstan,1993,29.5,0,23409027476,55.32
Kazakhstan,1993,19.5,0,23409027476,38.92
Kazakhstan,1993,87.5,1,23409027476,22.39
Kazakhstan,1993,64.5,1,23409027476,19.52
Kazakhstan,1993,19.5,1,23409027476,12.29
Kazakhstan,1993,44.5,1,23409027476,11.35
Kazakhstan,1993,29.5,1,23409027476,8.6
Kazakhstan,1993,9.5,0,23409027476,4.28
Kazakhstan,1993,9.5,1,23409027476,1.16
Kazakhstan,1994,87.5,0,21250839258,104.1
Kazakhstan,1994,64.5,0,21250839258,70.16
Kazakhstan,1994,44.5,0,21250839258,66.92
Kazakhstan,1994,29.5,0,21250839258,54.75
Kazakhstan,1994,19.5,0,21250839258,36.06
Kazakhstan,1994,87.5,1,21250839258,31.6
Kazakhstan,1994,64.5,1,21250839258,16.48
Kazakhstan,1994,19.5,1,21250839258,11.18
Kazakhstan,1994,44.5,1,21250839258,10.07
Kazakhstan,1994,29.5,1,21250839258,9.64
Kazakhstan,1994,9.5,0,21250839258,2.8
Kazakhstan,1994,9.5,1,21250839258,0.92
Kazakhstan,1995,87.5,0,20374307047,87.96
Kazakhstan,1995,64.5,0,20374307047,85.72
Kazakhstan,1995,44.5,0,20374307047,85.01
Kazakhstan,1995,29.5,0,20374307047,67.62
Kazakhstan,1995,19.5,0,20374307047,42.73
Kazakhstan,1995,87.5,1,20374307047,32.14
Kazakhstan,1995,64.5,1,20374307047,17.25
Kazakhstan,1995,44.5,1,20374307047,11.36
Kazakhstan,1995,19.5,1,20374307047,10.26
Kazakhstan,1995,29.5,1,20374307047,10.22
Kazakhstan,1995,9.5,0,20374307047,3.51
Kazakhstan,1995,9.5,1,20374307047,0.89
Kazakhstan,1996,44.5,0,21035357833,92.95
Kazakhstan,1996,64.5,0,21035357833,87.35
Kazakhstan,1996,87.5,0,21035357833,79.6
Kazakhstan,1996,29.5,0,21035357833,70.7
Kazakhstan,1996,19.5,0,21035357833,45.17
Kazakhstan,1996,87.5,1,21035357833,21.45
Kazakhstan,1996,64.5,1,21035357833,17.99
Kazakhstan,1996,44.5,1,21035357833,12
Kazakhstan,1996,19.5,1,21035357833,11.44
Kazakhstan,1996,29.5,1,21035357833,10.19
